Preprocessing Time (s),Feature Extraction Time (s),Prediction Time (s),Accuracy,Num Normals,CPU Utilization (%),Model Confidence
0.0033136,0.00320103,0.0204735,1,192,156.055,10.8169
0.00330656,0.00326993,0.0201996,1,193,156.055,11.7977
0.00265359,0.00314553,0.0205663,1,191,156.055,11.1278
0.00333618,0.00327595,0.0208376,1,195,156.055,11.8965
0.00290228,0.00286849,0.0121693,1,189,156.055,10.8026
0.00364028,0.00328161,0.0207322,1,195,156.055,11.75
0.00332106,0.00314462,0.0202632,1,191,156.055,11.0376
0.00332575,0.00304859,0.0157832,1,188,156.055,11.7134
0.00378089,0.00327525,0.0218965,1,194,159.619,11.8601
0.00398281,0.0029646,0.0205764,1,182,159.619,11.2418
0.00109001,0.00107449,0.00657109,1,192,159.619,11.9079
0.00345327,0.00371598,0.0212862,1,190,159.619,11.4433
0.00340058,0.00347443,0.0193973,1,187,159.619,11.3545
0.00205034,0.002068,0.0134842,1,189,159.619,11.2008
0.00332315,0.00338702,0.0194104,1,192,159.619,11.4546
0.00339106,0.00368926,0.0209206,0.978723,188,159.619,11.0196
0.00330537,0.00329295,0.020123,0.989744,195,159.619,11.7134
0.00331247,0.0031297,0.0208025,1,191,159.619,12.1773
0.00336061,0.00320248,0.0178557,1,192,159.619,12.6635
0.00331785,0.00319356,0.0222744,1,191,159.619,11.9864
0.00108835,0.0010333,0.00656572,1,186,159.619,11.7596
0.00342597,0.00350904,0.0111697,1,189,159.619,12.2298
0.00334059,0.00336738,0.0214236,1,191,159.619,12.1223
0.00146265,0.00145661,0.010383,1,193,159.619,11.7958
0.00330772,0.00310249,0.0242643,1,189,159.619,11.8385
0.00472675,0.00442963,0.02312,1,194,159.619,11.8919
0.00161717,0.00164629,0.0148889,1,186,159.619,11.5895
0.00330386,0.00293393,0.0238715,1,183,159.619,12.0827
0.00395911,0.0033305,0.0213783,1,195,159.619,12.5348
0.00124959,0.00119998,0.0073699,1,188,159.619,10.8172
0.00336052,0.0031381,0.0201428,1,191,159.619,11.8786
0.0033622,0.00305622,0.0194757,1,188,159.619,11.3591
0.00336306,0.00307372,0.0195946,1,187,159.619,11.5496
0.0013356,0.00122154,0.00758011,1,186,159.619,11.6475
0.00335525,0.00318829,0.0203005,1,192,159.619,11.448
0.00341385,0.00331452,0.0201585,1,193,159.619,11.495
0.00336362,0.00320687,0.0201165,1,191,159.619,11.2211
0.00332691,0.00310353,0.0197748,1,189,159.619,12.2338
0.00314006,0.00303301,0.0195875,1,187,159.619,10.8879
0.00337133,0.00308363,0.019553,1,186,159.619,11.7261
0.00333089,0.00313302,0.0195187,1,188,159.619,11.7532
0.00330748,0.00302639,0.0192593,1,185,159.619,11.3635
0.00331001,0.00305364,0.0186575,1,186,159.619,11.7089
0.0034131,0.00309796,0.0194181,1,188,159.619,12.7299
0.00330714,0.00302666,0.0193062,1,187,159.619,12.2262
0.00330582,0.0030947,0.0195002,1,189,159.619,12.2476
0.00294751,0.00288057,0.017718,1,193,159.619,11.95
0.00332794,0.00319572,0.0192204,1,187,159.619,11.6677
0.00189794,0.00176297,0.010904,1,187,159.619,10.612
0.00334097,0.00325696,0.0196904,1,193,159.619,11.9769
0.0034504,0.00338674,0.0197062,1,190,159.619,11.6828
0.00337504,0.00314727,0.0192257,1,187,159.619,10.9115
0.00179157,0.00204096,0.0126246,1,186,159.619,11.4915
0.00335742,0.00331915,0.0198729,1,191,159.619,11.9123
0.00332544,0.00314289,0.0189172,1,189,159.619,11.9883
0.00332947,0.00318612,0.0190211,1,194,159.619,11.6705
0.00227087,0.00283876,0.0176604,1,192,159.619,11.9203
0.00329701,0.00325847,0.0191744,1,186,159.619,11.5008
0.00333442,0.00313233,0.0197085,1,190,178.906,11.373
0.0028485,0.00278397,0.0174002,1,190,178.906,11.3171
0.00332917,0.0032027,0.0199941,1,191,178.906,11.2281
0.00110954,0.00102823,0.00646262,1,187,178.906,11.6106
0.00336058,0.00312342,0.0196197,1,188,178.906,11.451
0.00131515,0.00119621,0.00759039,0.994565,184,178.906,11.6669
0.00331205,0.00316311,0.0170932,1,188,178.906,11.5605
0.00339035,0.00325264,0.00905999,1,193,178.906,11.4142
0.00328829,0.0031405,0.0197741,1,190,178.906,12.1478
0.0033255,0.0031072,0.01844,1,188,178.906,12.3048
0.0133016,0.00270791,0.0109534,1,220,178.906,12.7512
0.000505113,0.000899383,0.00555304,1,187,178.906,11.7672
0.00180426,0.00316765,0.0201959,1,188,178.906,11.5518
0.00173697,0.0033308,0.0208513,1,194,178.906,11.9702
0.00171884,0.00325493,0.0201184,1,191,178.906,12.0112
0.000893584,0.00205008,0.012933,1,190,178.906,12.0111
0.00170193,0.00324788,0.0201127,1,190,178.906,11.582
0.00177867,0.00320156,0.0201256,1,189,178.906,11.9341
0.00170599,0.0032528,0.0204727,1,192,178.906,11.2603
0.00178639,0.00310173,0.0196102,1,187,178.906,12.243
0.00122716,0.00301874,0.0197665,1,187,178.906,11.6957
0.00169448,0.00316523,0.0195573,1,189,178.906,12.0911
0.00170263,0.00328249,0.0203767,1,192,178.906,12.5121
0.00128005,0.00281824,0.0178077,1,190,178.906,12.3666
0.00164266,0.00314847,0.0196758,1,188,178.906,12.1906
0.00178624,0.00340917,0.0194724,1,195,178.906,12.0223
0.000653491,0.001201,0.00750328,1,187,178.906,11.4497
0.00182877,0.00309739,0.0195699,1,186,178.906,12.2694
0.00170101,0.00315995,0.0202527,1,190,178.906,11.1035
0.00171135,0.00323225,0.0204288,1,193,178.906,11.4012
0.00169396,0.00321466,0.019979,1,192,178.906,11.7436
0.00168799,0.00315434,0.0198649,1,187,178.906,11.3756
0.00174616,0.00316135,0.0197629,1,189,178.906,11.3432
0.00179076,0.00309258,0.0194738,1,187,178.906,11.9044
0.00172703,0.00321038,0.01957,1,190,178.906,12.6612
0.0126713,0.00408828,0.0139778,1,225,178.906,12.4269
0.000519648,0.000907632,0.00537752,1,191,178.906,11.9712
0.00175227,0.00325319,0.0199539,1,192,178.906,12.0446
0.00171349,0.00320147,0.0202859,1,189,178.906,11.7675
0.0011202,0.00220456,0.0167149,1,184,178.906,12.0223
0.00168856,0.00325738,0.0201159,1,192,178.906,12.1049
0.00176482,0.00311703,0.0204664,1,189,178.906,11.1941
0.0017207,0.00311902,0.0191231,1,184,178.906,11.7228
0.00265305,0.00375404,0.0213461,1,190,178.906,11.9543
0.00078432,0.00148254,0.0107544,1,194,178.906,11.2916
0.00172478,0.00328641,0.0204039,1,195,178.906,12.2923
0.000857431,0.00157611,0.0115674,1,189,178.906,11.5744
0.00223171,0.00415551,0.0197571,1,185,178.906,12.2016
0.00076661,0.00155781,0.010401,1,191,178.906,11.5121
0.0027915,0.00422506,0.0218011,1,191,178.906,11.8046
0.00179985,0.00330618,0.0218226,1,188,180.615,11.9332
0.000609293,0.00103531,0.00651544,1,187,180.615,12.4273
0.00168767,0.00310595,0.0188855,1,187,180.615,11.1189
0.00171524,0.00317448,0.0219658,1,190,180.615,12.0079
0.00171292,0.00312101,0.0194518,1,189,180.615,12.0907
0.00167544,0.00307926,0.0194065,1,188,180.615,11.6425
0.000788744,0.00146893,0.0104359,1,193,180.615,11.3847
0.00178025,0.00323842,0.0234186,1,189,180.615,10.9118
0.000521621,0.000915414,0.00563437,1,189,180.615,12.4613
0.00177561,0.00315309,0.0200124,1,190,180.615,12.436
0.000648296,0.00116606,0.0073565,1,191,180.615,11.8944
0.00178756,0.003136,0.0279216,1,188,180.615,11.7898
0.00142849,0.00281651,0.0270591,1,190,180.615,11.895
0.00201464,0.00362791,0.0208929,1,189,180.615,12.5042
0.00106319,0.00224869,0.0208022,1,188,180.615,11.9218
0.00139108,0.00250518,0.0267286,1,189,180.615,12.0271
0.00295526,0.00407962,0.0211377,1,192,180.615,11.6304
0.00107984,0.00249738,0.0261983,1,192,180.615,11.5642
0.00167266,0.00322387,0.0274532,1,193,180.615,11.8306
0.00176575,0.00314968,0.0270019,1,190,180.615,11.3166
0.00140352,0.00282925,0.0277531,1,193,180.615,12.0012
0.0028824,0.00430876,0.0203636,1,190,180.615,11.922
0.000880375,0.001274,0.00919464,1,191,180.615,11.5843
0.00178174,0.00309021,0.0279723,1,188,180.615,11.2178
0.00114931,0.00261461,0.024083,1,192,180.615,12.207
0.00175984,0.00312438,0.0255374,1,189,180.615,11.1765
0.000525066,0.00094283,0.00583196,1,194,180.615,11.2136
0.00178142,0.00303712,0.0277721,1,186,180.615,11.4575
0.00204181,0.0036886,0.0212757,1,190,180.615,12.0157
0.000728776,0.00132061,0.0103634,1,187,180.615,11.7902
0.00176376,0.00321749,0.0283175,1,193,180.615,12.0952
0.00158179,0.00287087,0.0264819,1,190,180.615,12.2625
0.00867009,0.00543097,0.0226009,1,224,180.615,13.2859
0.00177922,0.00304796,0.0227622,1,187,180.615,11.5202
0.000517,0.000943103,0.00578493,1,191,180.615,12.1681
0.00175124,0.00312053,0.0272548,1,189,180.615,12.1308
0.00174769,0.00319068,0.0200357,1,192,180.615,11.8431
0.00168771,0.00314495,0.0196438,1,189,180.615,11.9372
0.00172143,0.00331383,0.0199388,1,195,180.615,11.7383
0.00110921,0.00215098,0.017236,1,191,180.615,12.0269
0.00173278,0.0030554,0.0197021,1,188,180.615,12.1224
0.00176805,0.00319803,0.0201823,1,192,180.615,12.4114
0.00120053,0.00224967,0.0138505,1,186,180.615,12.2164
0.0013535,0.00258658,0.0158113,1,194,180.615,11.4897
0.00173869,0.00416286,0.0279424,1,192,180.615,12.2269
0.000585959,0.00101383,0.00628184,1,185,180.615,11.9031
0.00176078,0.00312957,0.0194392,1,190,180.615,11.5259
0.00174548,0.00322292,0.0201037,1,194,180.615,11.8203
0.00179426,0.00322959,0.0196506,1,190,180.615,12.1414
0.00167615,0.00318306,0.019556,1,192,180.615,12.3313
0.00169209,0.00321999,0.0197905,1,192,182.178,12.0901
0.00169373,0.00315749,0.0194759,1,191,182.178,11.7131
0.00173549,0.00329305,0.0199458,1,192,182.178,11.9572
0.0017206,0.00318938,0.0197646,1,194,182.178,12.1177
0.00167322,0.00299311,0.0191495,1,184,182.178,10.9975
0.00173028,0.00296307,0.0187608,1,184,182.178,12.5041
0.0016638,0.00313509,0.0192535,1,186,182.178,12.3722
0.00168504,0.00305111,0.0188155,1,185,182.178,11.7213
0.00167135,0.00319651,0.0197708,1,192,182.178,11.2361
0.00167884,0.00306791,0.0192474,1,186,182.178,11.8043
0.00169154,0.00312564,0.0111527,1,187,182.178,11.2565
0.00172167,0.00318623,0.0198521,1,191,182.178,11.3761
0.00172693,0.00307221,0.0194309,1,188,182.178,12.5646
0.00168326,0.00309556,0.0193296,1,188,182.178,12.3591
0.000787927,0.00176955,0.0109909,1,189,182.178,11.7375
0.00168898,0.0020198,0.00646803,1,187,182.178,11.4524
0.0019997,0.00361362,0.0198607,1,190,182.178,11.5458
0.00167294,0.0029496,0.0186807,1,181,182.178,11.5142
0.00174226,0.00317769,0.0196805,1,192,182.178,11.4002
0.00154499,0.00264303,0.0186575,1,183,182.178,11.6306
0.0016823,0.00320239,0.0197938,1,193,182.178,11.7409
0.00168617,0.00342634,0.0263801,1,185,182.178,11.5502
0.000542376,0.000904893,0.0060429,1,187,182.178,11.5951
0.00190306,0.00314508,0.015502,1,188,182.178,10.505
0.00171807,0.00326177,0.02,1,195,182.178,10.883
0.00168656,0.00309181,0.0208475,1,189,182.178,11.9928
0.00110727,0.00216827,0.0132278,1,195,182.178,12.5228
0.00168347,0.00316412,0.019877,1,192,182.178,11.9521
0.00169173,0.00318131,0.0196125,1,191,182.178,11.5828
0.000898847,0.00163486,0.0122727,1,187,182.178,11.9025
0.00167796,0.00327052,0.022227,1,194,182.178,11.5199
0.00065231,0.00138539,0.00866353,1,191,182.178,11.473
0.00178804,0.00314269,0.019512,1,190,182.178,11.7946
0.00167972,0.0030332,0.0189399,1,186,182.178,12.6296
0.00172037,0.00331326,0.0195329,1,196,182.178,11.9507
0.00168759,0.00156517,0.00666188,1,187,182.178,11.9748
0.00197769,0.0034626,0.0198012,1,186,182.178,12.3775
0.00169861,0.00297439,0.0189659,1,184,182.178,12.0799
0.00167371,0.00339038,0.0196568,1,192,182.178,11.5859
0.00173884,0.00318979,0.0197058,1,193,182.178,12.064
0.00128337,0.00266522,0.0168545,1,185,182.178,12.0644
0.00171168,0.00311744,0.0201763,1,189,182.178,11.4769
0.00169498,0.00319548,0.0197374,1,192,182.178,12.1692
0.00174864,0.00308245,0.026216,1,186,182.178,11.9766
0.00105108,0.0022478,0.0214994,1,195,182.178,12.2033
0.0027376,0.00423483,0.0251894,1,189,182.178,11.2376
0.000755964,0.00142914,0.00949909,1,192,182.178,12.0142
0.0017861,0.00298783,0.0270498,1,184,182.178,11.798
0.00155904,0.00297082,0.0254306,1,184,182.178,12.1138
0.00177765,0.0031435,0.0278273,1,188,182.178,11.689
0.00169893,0.00312488,0.0276751,1,189,175.586,11.6684
0.00177864,0.00313029,0.0256761,1,190,175.586,11.7145
0.00269649,0.00431878,0.0256755,1,190,175.586,12.3072
0.00152599,0.00290927,0.0255129,1,183,175.586,10.7207
0.00100624,0.00175318,0.0175118,1,187,175.586,11.7799
0.00270169,0.00407554,0.0253203,1,184,175.586,11.4825
0.00113619,0.00251014,0.0238792,1,188,175.586,11.7792
0.00882836,0.00519968,0.0230891,1,218,175.586,11.8667
0.000547039,0.00114437,0.00841308,1,194,175.586,11.8919
0.0026744,0.00422306,0.0263188,1,191,175.586,12.3964
0.000899163,0.00219262,0.0194901,1,191,175.586,11.9029
0.0017355,0.00325544,0.0271137,1,194,175.586,11.415
0.00299327,0.00420712,0.021546,1,188,175.586,12.5741
0.00086428,0.00186711,0.0153458,1,194,175.586,11.8377
0.01076,0.00399978,0.0144646,1,224,175.586,12.8818
0.000534831,0.000987583,0.00936406,1,196,175.586,13.1021
0.000749017,0.00133507,0.0104151,1,192,175.586,11.589
0.00174977,0.00323376,0.0201787,1,194,175.586,12.3279
0.000690924,0.00125102,0.00777913,1,187,175.586,11.7044
0.00270871,0.00424114,0.0188598,1,189,175.586,11.2102
0.00172102,0.00367379,0.027622,1,188,175.586,11.3338
0.00456756,0.0022801,0.013425,1,224,175.586,12.4459
0.000597008,0.00108157,0.00663318,1,189,175.586,11.1776
0.00202144,0.00360373,0.0287892,1,189,175.586,11.649
0.00180725,0.0031665,0.0166605,1,189,175.586,11.9307
0.00175183,0.0030751,0.00574949,1,194,175.586,11.5832
0.00172636,0.00306024,0.0200593,1,188,175.586,11.7468
0.00174118,0.00316531,0.0196243,1,190,175.586,11.7214
0.00179043,0.00325488,0.0200292,1,190,175.586,12.1038
0.000809608,0.00147542,0.00911565,1,187,175.586,11.1474
0.00175989,0.00304943,0.0198756,1,187,175.586,11.5897
0.00171724,0.00321619,0.0199026,1,190,175.586,11.3237
0.00170852,0.00309294,0.019767,1,188,175.586,11.611
0.00176562,0.00305516,0.0195317,1,186,175.586,11.5861
0.000700761,0.0012914,0.00800691,1,193,175.586,12.0908
0.00170751,0.00312279,0.0195452,1,188,175.586,11.8258
0.00174395,0.00309517,0.0198983,1,189,175.586,11.4481
0.00173301,0.00316826,0.0199947,1,192,175.586,11.5093
0.0017522,0.00310014,0.0192787,1,189,175.586,12.2128
0.00173743,0.003117,0.0195624,1,189,175.586,11.6597
0.00166792,0.00309612,0.0197187,1,187,175.586,11.8063
0.00170833,0.00317121,0.0197453,1,190,175.586,11.7891
0.0017221,0.00322514,0.0201364,1,191,175.586,11.6976
0.00172403,0.00322019,0.0196481,1,192,175.586,11.8561
0.00176582,0.00304877,0.0191123,1,188,175.586,10.6702
0.00171165,0.00313748,0.0199348,1,190,175.586,11.4084
0.00177472,0.00310067,0.0197199,1,189,175.586,11.8524
0.00109055,0.00206268,0.0127498,1,186,175.586,11.1595
0.00178428,0.00320617,0.0201467,1,192,175.586,12.1599
0.000908566,0.00204592,0.0128042,1,188,175.586,11.8725
0.00168672,0.00310332,0.0197405,1,188,177.588,11.4177
0.00173477,0.00319422,0.0200015,1,191,177.588,11.5474
0.00250589,0.00324619,0.0206686,1,191,177.588,11.0672
0.00062343,0.00108405,0.00641764,1,190,177.588,11.9033
0.00172163,0.00325933,0.022497,1,188,177.588,11.8822
0.00182148,0.00313797,0.0208338,1,187,177.588,11.6226
0.000589269,0.00104942,0.00659956,1,190,177.588,11.9078
0.00172846,0.00323437,0.020957,1,194,177.588,11.668
0.00172801,0.00338654,0.0221222,0.994652,187,177.588,11.2507
0.00113696,0.00200807,0.0125673,1,186,177.588,11.3129
0.00176874,0.00309547,0.0194294,1,190,177.588,11.9642
0.00172085,0.0039126,0.020686,1,185,177.588,11.5935
0.000596174,0.00109941,0.00673057,1,192,177.588,12.3133
0.00169154,0.00315026,0.0196673,1,188,177.588,11.2357
0.00174031,0.00306702,0.0197256,1,188,177.588,11.8843
0.00174595,0.00318241,0.0196761,1,193,177.588,11.3554
0.0017197,0.00319642,0.0198252,1,192,177.588,12.1997
0.00167689,0.00317948,0.0195016,1,192,177.588,12.3917
0.00177191,0.00306971,0.0194081,1,188,177.588,11.0062
0.00175649,0.00304752,0.0198523,1,187,177.588,11.8033
0.00176722,0.00310884,0.0195889,1,190,177.588,11.6075
0.00172429,0.00307703,0.0195533,1,187,177.588,11.4399
0.000891234,0.00169656,0.0104549,1,191,177.588,11.3897
0.00151634,0.00276351,0.0174072,1,186,177.588,11.635
0.00174445,0.00318704,0.0201268,1,193,177.588,11.9787
0.000668849,0.00133692,0.00877263,1,193,177.588,11.9591
0.00167801,0.0031552,0.0205905,1,190,177.588,11.4302
0.000681915,0.00124607,0.00807157,1,188,177.588,11.6734
0.0017376,0.00319478,0.017674,1,188,177.588,12.1732
0.00173766,0.00306975,0.0193417,1,188,177.588,11.8323
0.00173891,0.00319369,0.0270574,1,192,177.588,11.2208
0.0027468,0.00420666,0.0262392,1,189,177.588,11.4956
0.000868788,0.00154623,0.0147447,1,187,177.588,12.857
0.00183075,0.00310226,0.00690138,1,187,177.588,12.2008
0.00208925,0.00338933,0.0195125,1,189,177.588,11.137
0.00169712,0.00321068,0.0288514,1,191,177.588,11.5926
0.001786,0.00319582,0.0197935,1,193,177.588,11.9718
0.00175701,0.00324005,0.0200782,1,194,177.588,12.5033
0.00268851,0.00311758,0.0217521,1,191,177.588,11.7916
0.000595248,0.00107609,0.00658832,1,192,177.588,12.2837
0.00176699,0.00313276,0.0196687,1,190,177.588,11.361
0.00170929,0.00323352,0.0195741,1,191,177.588,12.1846
0.000815924,0.00154844,0.0109181,1,182,177.588,12.3731
0.00180821,0.00313284,0.0147033,1,188,177.588,11.2607
0.00793576,0.00370959,0.0192283,1,214,177.588,12.4918
0.000903673,0.00161963,0.0125162,1,186,177.588,12.6973
0.00175308,0.00322541,0.0208181,1,191,177.588,11.9065
0.00153532,0.00295164,0.0202081,1,192,177.588,12.35
0.00111923,0.00244479,0.0154653,1,186,177.588,11.5328
0.00174785,0.00312471,0.0199521,1,190,177.588,11.5655
0.00184074,0.00315891,0.0196284,1,190,195.41,11.565
0.00155543,0.0028078,0.0172636,1,191,195.41,11.9114
0.00171714,0.00309648,0.0218873,1,187,195.41,11.4855
0.0010344,0.00217156,0.0135583,1,193,195.41,12.8345
0.00175094,0.00330393,0.0220172,1,195,195.41,11.1403
0.001776,0.00323508,0.0206507,1,192,195.41,11.6936
0.00174222,0.0031735,0.0195597,1,190,195.41,11.425
0.00174543,0.00311553,0.0220253,1,187,195.41,11.9242
0.00148554,0.00270314,0.0173626,1,188,195.41,11.4096
0.00173143,0.00309252,0.0199239,1,187,195.41,10.7381
0.000899777,0.00141779,0.00905397,1,185,195.41,11.9511
0.00181231,0.00315512,0.019903,1,192,195.41,11.2019
0.00174852,0.00309864,0.0196125,1,188,195.41,12.1227
0.00180404,0.00317122,0.0198263,1,192,195.41,12.4093
0.00177383,0.00320914,0.0197267,1,194,195.41,10.9691
0.00110706,0.0022785,0.0145756,1,188,195.41,11.9205
0.001804,0.0032051,0.0199319,1,191,195.41,11.2165
0.00175404,0.0030514,0.0199143,1,186,195.41,11.9019
0.00179042,0.00311204,0.019629,1,190,195.41,12.2701
0.00178278,0.00321891,0.0199409,1,194,195.41,11.4719
0.00176134,0.00318487,0.0201472,1,194,195.41,11.6923
0.00174939,0.00325975,0.0204885,1,194,195.41,10.8303
0.00170303,0.00313419,0.0190039,1,186,195.41,11.4971
0.00170417,0.00315647,0.0195844,1,190,195.41,11.8438
0.00175988,0.00318842,0.0198104,1,191,195.41,11.3677
0.00170895,0.00377648,0.0210765,1,191,195.41,11.7499
0.00112034,0.00226558,0.0141313,1,188,195.41,11.5949
0.0017862,0.00308947,0.0193715,1,188,195.41,11.7114
0.00169104,0.00316911,0.0195357,1,190,195.41,11.8202
0.00180133,0.00327449,0.0200315,1,193,195.41,12.6557
0.00170517,0.00307469,0.0198998,1,188,195.41,11.4652
0.0016941,0.00318212,0.0197815,1,190,195.41,12.7405
0.00171136,0.00313728,0.0199492,1,190,195.41,12.5491
0.00174902,0.0040796,0.0245795,1,188,195.41,11.4282
0.00176538,0.00324934,0.0202565,1,190,195.41,11.8544
0.00178973,0.0030454,0.0209604,1,188,195.41,11.6091
0.00156592,0.00310748,0.0200089,1,193,195.41,11.3671
0.000574493,0.00102953,0.00648836,1,186,195.41,12.1402
0.00168297,0.00306569,0.0191639,1,186,195.41,11.6822
0.00178365,0.00315878,0.0225202,1,192,195.41,11.9049
0.000915457,0.00168356,0.0106241,1,192,195.41,11.5791
0.00251849,0.00335904,0.0212973,1,192,195.41,11.7533
0.000587329,0.00110006,0.00669748,1,196,195.41,12.8647
0.000594799,0.00103289,0.00634405,1,188,195.41,11.0775
0.00171708,0.00307786,0.0190122,1,185,195.41,12.0435
0.00176413,0.00298051,0.0197025,1,183,195.41,11.6508
0.00175718,0.00306567,0.0196856,1,189,195.41,11.9969
0.00112667,0.00209911,0.0131271,1,190,195.41,12.2714
0.00179006,0.0030816,0.0156638,1,187,195.41,12.4581
0.000647004,0.00116352,0.00715018,1,190,195.41,12.0481
0.00169313,0.00315976,0.0189397,1,191,195.801,12.3038
