Preprocessing Time (s),Feature Extraction Time (s),Prediction Time (s),Accuracy,Num Normals,CPU Utilization (%),Model Confidence
0.00282447,0.00287196,0.0183901,1,175,101.953,13.8883
0.00286075,0.00320984,0.0204961,1,179,101.953,13.8304
0.00204858,0.002016,0.0173468,0.988372,172,101.953,13.0493
0.0028898,0.00265305,0.0177272,1,169,101.953,13.0073
0.00289563,0.00273912,0.0173734,1,172,101.953,14.2445
0.00284064,0.00272488,0.0177016,1,171,101.953,11.651
0.00163143,0.00151863,0.0128917,0.988095,168,101.953,12.7336
0.00284797,0.00277346,0.0186671,0.971264,174,101.953,13.179
0.00119931,0.00130498,0.0105642,0.994253,174,101.953,12.7176
0.00286872,0.00283335,0.0184245,0.994318,176,101.953,11.9182
0.00133742,0.00132468,0.00847558,0.994286,175,101.953,12.515
0.00281724,0.0028257,0.0178033,1,173,101.953,12.1615
0.00286195,0.00275662,0.0182292,1,174,101.953,12.0702
0.00289122,0.00276537,0.0175509,1,173,101.953,13.0621
0.00287315,0.00262268,0.0171115,1,167,101.953,13.5403
0.00290605,0.00285373,0.0185725,1,177,101.953,12.7349
0.0028723,0.0029501,0.0187308,1,180,101.953,13.2269
0.00284036,0.00262833,0.0172889,1,167,101.953,12.5883
0.0028477,0.00289703,0.0184918,1,177,101.953,13.0636
0.00286091,0.002783,0.0179008,1,174,101.953,13.0211
0.0028894,0.00268737,0.0174092,0.994083,169,101.953,13.0637
0.00288244,0.00276384,0.0188356,1,173,101.953,12.9799
0.00286673,0.00261156,0.0174066,1,168,101.953,13.002
0.00287137,0.00275974,0.0175177,1,170,101.953,12.603
0.00283775,0.00274426,0.0176252,0.99422,173,101.953,12.4225
0.00288306,0.00283683,0.0178232,1,176,101.953,13.9071
0.00286709,0.00252507,0.017127,1,163,101.953,12.5198
0.00289372,0.00275213,0.0177533,0.994253,174,101.953,12.9199
0.00283734,0.00264581,0.0174379,1,168,101.953,12.539
0.00285496,0.00262622,0.0171194,0.976048,167,101.953,12.9113
0.0028653,0.00283904,0.0179539,0.99435,177,101.953,12.0994
0.00270489,0.00268529,0.0172942,1,170,101.953,13.0181
