Preprocessing Time (s),Feature Extraction Time (s),Prediction Time (s),Accuracy,Num Normals,CPU Utilization (%),Model Confidence
0.00334427,0.00302952,0.0192672,1,186,47.3633,10.583
0.00352464,0.00323159,0.0193702,1,188,47.3633,11.3867
0.00335376,0.0030882,0.0195981,1,190,47.3633,11.4432
0.00329326,0.00305416,0.0181031,1,186,47.3633,10.9702
0.00338708,0.00316089,0.0198145,1,188,47.3633,11.5126
0.00335987,0.00304268,0.0106614,1,189,47.3633,12.8112
0.00336054,0.00306885,0.0216602,1,189,47.3633,12.3104
0.00221463,0.00231061,0.0180298,1,188,47.3633,11.8468
0.00333157,0.0031708,0.020193,1,192,47.3633,11.8001
0.003554,0.003086,0.0196304,1,185,47.3633,11.4334
0.00334875,0.00299282,0.0197035,1,185,47.3633,10.6822
0.00329376,0.00314485,0.0202987,1,190,47.3633,11.7898
0.00147283,0.00135562,0.00852393,1,185,47.3633,11.6249
0.00331616,0.00296963,0.0197342,1,183,47.3633,10.931
0.00332596,0.0030378,0.0192768,1,187,47.3633,11.6195
0.00328777,0.00324687,0.0183489,1,192,47.3633,11.2666
0.00331268,0.00316758,0.0201574,1,189,47.3633,11.9938
0.00266433,0.00295303,0.0202368,1,197,47.3633,11.2158
0.00327773,0.00315543,0.0199172,1,192,47.3633,11.4614
0.00335935,0.00310663,0.0195707,1,188,47.3633,11.5741
0.00336073,0.0031551,0.0199577,1,189,47.3633,11.256
0.00175459,0.00191084,0.0131491,1,189,47.3633,11.1006
0.00335633,0.00308863,0.0192306,1,189,47.3633,11.1961
0.00333116,0.00304152,0.019016,1,187,47.3633,11.5335
0.0033365,0.00302519,0.0190348,1,187,47.3633,11.3403
0.00332541,0.00299749,0.0191624,0.994595,185,47.3633,11.7624
0.0033679,0.00304861,0.0196879,1,186,47.3633,11.3521
0.00334557,0.0031938,0.0209002,1,192,47.3633,11.1521
0.0034723,0.00312243,0.018905,1,189,47.3633,12.3373
0.00297988,0.00313076,0.0210332,1,191,47.3633,12.061
0.0155106,0.00350741,0.0109154,1,237,47.3633,13.6258
0.000584072,0.000917296,0.00566298,1,189,47.3633,11.2914
0.00145108,0.00290828,0.0197841,1,187,47.3633,11.6526
0.00176588,0.0032049,0.0200896,1,193,47.3633,12.1714
0.00177629,0.00313605,0.0195901,1,188,47.3633,12.2091
0.00178708,0.00305104,0.0194923,1,187,47.3633,11.0278
0.0017668,0.003168,0.0195389,1,189,47.3633,11.6691
0.00176523,0.0030806,0.0196598,1,189,47.3633,12.0136
0.00174937,0.0031575,0.0200282,1,191,47.3633,11.0783
0.000924688,0.00166285,0.0104419,1,188,47.3633,11.7595
0.00181385,0.00313485,0.0206829,1,191,47.3633,11.841
0.0017571,0.00317525,0.0205868,1,192,47.3633,11.8592
0.00180172,0.00322338,0.0197155,1,193,47.3633,12.5555
0.00177674,0.00315424,0.0194752,1,190,47.3633,12.2219
0.00175594,0.00313496,0.0195809,1,190,47.3633,12.2569
0.00155832,0.0032244,0.0200621,1,194,47.3633,12
0.00170714,0.00305395,0.0192206,1,187,47.3633,11.0999
0.0017222,0.00307865,0.0190938,1,187,47.3633,11.926
0.00178634,0.00308742,0.0192675,1,190,59.6191,10.773
0.00178401,0.00319574,0.0203285,1,193,59.6191,11.5794
0.00170715,0.00315815,0.0196002,1,190,59.6191,11.7804
0.00176052,0.0030967,0.0195341,1,188,59.6191,11.2101
0.00169333,0.00196196,0.00724803,1,193,59.6191,11.6545
0.00177333,0.00302967,0.0206514,1,187,59.6191,11.4486
0.00118786,0.00255947,0.0186138,1,187,59.6191,12.622
0.0125087,0.00444559,0.0180685,1,236,59.6191,12.9633
0.00108172,0.00105567,0.00720459,1,191,59.6191,12.1859
0.0017335,0.0031603,0.0207695,1,191,59.6191,11.7184
0.00102632,0.00178566,0.0113398,1,188,59.6191,11.4446
0.0009268,0.00195056,0.0159248,1,185,59.6191,11.9999
0.00179399,0.00330192,0.0203256,1,194,59.6191,12.1237
0.00125003,0.0028826,0.0196564,1,188,59.6191,11.424
0.00166784,0.00305343,0.018991,1,185,59.6191,11.8746
0.00179242,0.0032073,0.0199405,1,192,59.6191,11.7751
0.00178879,0.00316151,0.0195272,1,192,59.6191,11.1585
0.00175676,0.0032813,0.0203465,1,195,59.6191,11.7481
0.00069577,0.00129761,0.00791211,1,191,59.6191,11.4246
0.00260595,0.00388566,0.010748,1,185,59.6191,12.35
0.00175186,0.00333449,0.0206927,1,196,59.6191,10.8284
0.00142085,0.00257104,0.0194868,1,189,59.6191,11.5754
0.00174994,0.00320335,0.019634,1,191,59.6191,11.8465
0.00178881,0.00308316,0.0192298,1,188,59.6191,12.4253
0.00176675,0.00308232,0.0192647,1,187,59.6191,11.1081
0.00171774,0.00319644,0.0197934,1,190,59.6191,11.9001
0.0017618,0.00314582,0.0198631,1,189,59.6191,11.7887
0.00181939,0.00317187,0.0196284,1,190,59.6191,11.5845
0.000756513,0.00135253,0.008067,1,195,59.6191,11.2301
0.00272549,0.00416202,0.0120033,1,188,59.6191,10.8224
0.00279483,0.0043655,0.0282224,1,193,59.6191,12.3477
0.000710841,0.00121906,0.00857987,1,189,59.6191,11.7672
0.00176139,0.0032235,0.00925265,1,193,59.6191,11.8494
0.00182432,0.00310034,0.027267,1,190,59.6191,11.7262
0.00051771,0.000902676,0.00546751,1,189,59.6191,11.8865
0.00283566,0.00434142,0.0109945,1,190,59.6191,12.4649
0.00274293,0.00420767,0.0274948,1,188,59.6191,11.8266
0.000576058,0.000925449,0.00553002,1,189,59.6191,11.8784
0.00171179,0.00323628,0.0166234,1,192,59.6191,11.6045
0.00177519,0.00327853,0.0255494,1,193,59.6191,11.5308
0.000582538,0.000959087,0.00567179,1,189,59.6191,11.6823
0.00182249,0.00317788,0.0186631,1,191,59.6191,11.4506
0.000830063,0.00142372,0.0089038,1,193,59.6191,11.5754
0.00178088,0.00327124,0.0189701,1,191,59.6191,11.7051
0.000938975,0.00168516,0.0104372,1,190,59.6191,11.4112
0.00180241,0.00311366,0.0192643,1,188,59.6191,11.1486
0.00071356,0.00122948,0.00747016,1,189,59.6191,11.4926
0.00178602,0.00305856,0.0190958,1,189,59.6191,11.1223
0.000749221,0.00152013,0.00919117,1,197,59.6191,11.453
0.00174991,0.00316161,0.0193297,1,187,70.8984,11.1375
0.000935202,0.00169328,0.0105221,1,191,70.8984,11.9365
0.0017548,0.00313961,0.0183706,1,187,70.8984,11.6282
0.00119719,0.0026038,0.0176458,1,192,70.8984,12.1646
0.000951382,0.00199814,0.0120288,1,191,70.8984,11.8529
0.0150895,0.00439733,0.0153875,1,235,70.8984,12.7208
0.00140526,0.00145937,0.00900091,1,189,70.8984,11.369
0.00179543,0.00320496,0.0193992,1,188,70.8984,11.8305
0.00174847,0.00304919,0.0190886,1,186,70.8984,11.9728
0.0017971,0.00316098,0.0200412,1,192,70.8984,11.7291
0.00137483,0.00281657,0.0192536,1,191,70.8984,12.0226
0.00178463,0.00327753,0.020096,1,195,70.8984,11.6091
0.00180985,0.00317169,0.019472,1,190,70.8984,11.5208
0.00178678,0.00309867,0.0191886,1,189,70.8984,11.6544
0.00178944,0.00319118,0.0200633,1,193,70.8984,11.9873
0.000942597,0.00196078,0.0129512,1,190,70.8984,12.2953
0.00187863,0.00319603,0.00688936,1,192,70.8984,11.7673
0.00176701,0.00321495,0.0195655,1,192,70.8984,12.0681
0.00182631,0.00320967,0.0192846,1,187,70.8984,11.5525
0.000820069,0.00147656,0.0109566,1,187,70.8984,11.5262
0.001796,0.00427371,0.0220298,1,192,70.8984,11.6928
0.00178958,0.0031624,0.0193791,1,192,70.8984,12.0281
0.00176377,0.00321566,0.0201094,1,193,70.8984,12.2643
0.00177668,0.00322007,0.0197738,1,193,70.8984,11.8733
0.00176326,0.00316765,0.0187407,1,192,70.8984,11.7107
0.0017647,0.00316382,0.0217459,1,191,70.8984,11.1234
0.000998278,0.00176052,0.013129,1,192,70.8984,11.6179
0.00179056,0.0034376,0.0189046,1,183,70.8984,10.8896
0.00093989,0.00159868,0.0100189,1,182,70.8984,11.8224
0.00173025,0.00273643,0.017272,1,186,70.8984,12.62
0.00198696,0.00391519,0.0199721,1,186,70.8984,11.3646
0.00175582,0.0031703,0.019461,1,190,70.8984,11.0363
0.00113039,0.002082,0.0126745,1,187,70.8984,11.7141
0.00179857,0.00315937,0.019671,1,191,70.8984,11.347
0.00176789,0.00318228,0.0192685,1,191,70.8984,10.8342
0.00179347,0.00320016,0.0199282,1,190,70.8984,12.474
0.000784642,0.00114386,0.00772281,1,190,70.8984,12.2746
0.00175756,0.0031951,0.0206212,1,190,70.8984,11.6155
0.00116202,0.00206102,0.016695,1,187,70.8984,11.3435
0.00178939,0.00334256,0.0211733,1,186,70.8984,11.5506
0.000968714,0.00188062,0.0123909,1,182,70.8984,11.2289
0.00176168,0.00309899,0.0192247,1,189,70.8984,11.5416
0.00180004,0.00292572,0.0183808,1,181,70.8984,11.8093
0.00260315,0.0033766,0.0150074,1,192,70.8984,11.6497
0.00209826,0.00421054,0.00733858,1,187,70.8984,11.5673
0.00183752,0.00307839,0.0193564,1,187,70.8984,11.4407
0.00180582,0.00313382,0.0196081,1,190,70.8984,10.2053
0.00177362,0.00409062,0.0200723,1,198,70.8984,10.7926
0.00163865,0.00321127,0.0195626,1,192,70.8984,12.0331
0.00180683,0.00329113,0.0199825,1,196,70.8984,12.5505
0.000982818,0.00170498,0.0129566,1,192,70.8984,11.7135
0.00177575,0.00320143,0.019592,1,190,65.1855,11.5563
0.001748,0.00335966,0.0229882,1,187,65.1855,12.2855
0.00176515,0.00323909,0.0196876,1,193,65.1855,11.2835
0.00196904,0.00321389,0.0193415,1,192,65.1855,11.5009
0.00175392,0.00349511,0.0228586,1,188,65.1855,11.5344
0.00155438,0.00297876,0.0190407,1,185,65.1855,12.0838
0.00223561,0.00326519,0.0185495,1,194,65.1855,11.4544
0.0017709,0.00304292,0.00750802,1,186,65.1855,12.0896
0.00179524,0.00305845,0.0188434,1,186,65.1855,12.6108
0.00179607,0.00303368,0.0196623,1,186,65.1855,11.8776
0.00180944,0.00321526,0.0196312,1,193,65.1855,11.1078
0.000971755,0.00180809,0.0132339,1,192,65.1855,12.1059
0.000637707,0.00130533,0.00821414,1,186,65.1855,12.0328
0.00180652,0.00308473,0.0213862,1,189,65.1855,11.261
0.0017812,0.00312858,0.0217505,1,190,65.1855,11.8911
0.000943415,0.00208417,0.012808,1,188,65.1855,11.6929
0.00175264,0.00326036,0.00628198,1,193,65.1855,12.1599
0.00170918,0.00313811,0.0192576,1,188,65.1855,10.8617
0.00169899,0.00321594,0.0195323,1,192,65.1855,12.3121
0.00168597,0.00297749,0.0193494,1,184,65.1855,12.1186
0.000670484,0.00118322,0.00746967,1,183,65.1855,12.052
0.00177443,0.00319534,0.0196559,1,186,65.1855,11.7333
0.00100385,0.00178793,0.0110831,1,189,65.1855,11.5636
0.00171146,0.00313753,0.0158818,1,185,65.1855,11.8508
0.00107661,0.0021054,0.0153691,1,189,65.1855,12.1586
0.00116469,0.00198789,0.012754,0.978261,184,65.1855,10.6592
0.00172091,0.00306125,0.0198735,1,186,65.1855,11.7883
0.00102159,0.0017342,0.0139084,1,183,65.1855,11.5479
0.00137329,0.00254447,0.015619,1,188,65.1855,11.5607
0.0153042,0.00445691,0.0172754,1,237,65.1855,12.4108
0.000986318,0.000944584,0.00580076,0.994872,195,65.1855,11.6258
0.00181664,0.00320176,0.021056,1,193,65.1855,12.4504
0.000846801,0.00151588,0.00909492,1,190,65.1855,11.452
0.00179547,0.00320304,0.0198118,1,191,65.1855,11.1859
0.000657423,0.00117565,0.00724113,1,186,65.1855,12.6726
0.00178196,0.00341917,0.0218606,1,193,65.1855,12.1591
0.0152149,0.00440667,0.0177798,1,237,65.1855,12.7877
0.00092476,0.000939927,0.00569884,1,200,65.1855,13.0721
0.00193009,0.00426844,0.0213016,1,192,65.1855,11.8026
0.00158131,0.00312305,0.0198622,1,193,65.1855,12.2261
0.00175216,0.00306862,0.0191501,1,188,65.1855,11.707
0.00175329,0.00320662,0.0219143,1,192,65.1855,10.6991
0.00155027,0.00275207,0.0188173,1,184,65.1855,10.8359
0.0173341,0.00469239,0.0130246,1,235,65.1855,12.2868
0.00104786,0.00103241,0.00625023,1,191,65.1855,10.725
0.00185243,0.00332664,0.0210428,1,187,65.1855,11.4943
0.0017671,0.00312155,0.0224053,1,189,65.1855,11.4736
0.00157018,0.00288936,0.0195123,1,192,65.1855,11.6553
0.00179008,0.00309932,0.0191573,1,189,65.1855,11.6005
0.00178052,0.00312398,0.0201752,1,190,65.1855,11.8837
0.000987957,0.00166934,0.0126393,1,190,59.9609,12.2395
0.00176171,0.00305649,0.0112927,1,187,59.9609,10.9488
0.0017635,0.00311775,0.0192889,1,188,59.9609,11.0727
0.000960743,0.00172424,0.0128731,1,193,59.9609,11.6092
0.00174655,0.00306501,0.0204882,1,187,59.9609,11.4423
0.00178758,0.00299915,0.0189012,1,185,59.9609,11.7303
0.00174729,0.00320266,0.0206758,1,193,59.9609,11.7814
0.00175097,0.00315274,0.0198642,1,190,59.9609,12.0013
0.000930518,0.0016828,0.0129719,1,191,59.9609,11.2859
0.00172408,0.00309232,0.0214943,1,188,59.9609,11.5526
0.000932526,0.00202873,0.0127399,1,186,59.9609,12.3229
0.00175898,0.00316743,0.0215,1,190,59.9609,11.5576
0.00154746,0.00297175,0.0199643,1,189,59.9609,11.079
0.000721688,0.00125839,0.00888949,1,189,59.9609,11.7154
0.00180267,0.00322197,0.0225757,1,192,59.9609,11.6839
0.000971518,0.00169092,0.0131057,1,190,59.9609,11.6336
0.00180272,0.00316043,0.0212275,1,191,59.9609,10.7329
0.0011865,0.00205219,0.0169376,1,187,59.9609,11.2687
0.00113506,0.00223436,0.0134659,1,189,59.9609,11.5407
0.00174343,0.00306408,0.0192619,1,187,59.9609,10.9824
0.00177129,0.0034364,0.0218047,1,192,59.9609,12.1876
0.00150047,0.00275343,0.0172938,1,188,59.9609,11.3709
0.00174281,0.00329037,0.0177661,1,188,59.9609,11.3379
0.0017614,0.00311374,0.0197498,1,189,59.9609,11.1322
0.00176971,0.00316956,0.0215684,1,190,59.9609,11.174
0.000606347,0.00106887,0.00653025,1,190,59.9609,11.8104
0.00176004,0.00309943,0.020938,1,185,59.9609,11.541
0.00166562,0.0031036,0.01963,1,187,59.9609,11.2829
0.000936843,0.00165217,0.0104087,1,189,59.9609,11.8482
0.00177107,0.00322847,0.0194782,0.994792,192,59.9609,11.3262
0.0010257,0.00175949,0.0114037,0.994652,187,59.9609,11.0278
0.00185579,0.00309151,0.0211177,1,187,59.9609,11.0795
0.00175216,0.00308266,0.019138,1,189,59.9609,12.2984
0.00102762,0.00171428,0.0134182,1,183,59.9609,11.7295
0.00179305,0.00319558,0.0198338,1,192,59.9609,12.158
0.00178091,0.0031854,0.0198346,1,191,59.9609,10.9706
0.00156943,0.0029673,0.0193142,1,189,59.9609,11.2081
0.00176877,0.00322075,0.0203259,1,194,59.9609,11.1596
0.00141264,0.0032107,0.0196874,1,193,59.9609,12.202
0.00170621,0.00310845,0.0195473,1,189,59.9609,11.6281
0.0018039,0.00308709,0.0201674,1,189,59.9609,10.8142
0.00175212,0.00311643,0.0191286,1,188,59.9609,11.8265
0.00177646,0.00310362,0.0185303,1,189,59.9609,11.3623
0.00175899,0.00323653,0.0196018,1,190,59.9609,11.0216
0.00175072,0.00318933,0.0199192,1,192,59.9609,11.3481
0.00174865,0.00307068,0.0190131,1,186,59.9609,11.689
0.00175605,0.00321459,0.0203162,1,194,59.9609,11.6727
0.00180817,0.00320314,0.0202932,1,192,59.9609,12.1208
0.0010337,0.00214525,0.0143632,1,191,59.9609,11.5201
0.00174724,0.00317044,0.0197663,1,190,59.9609,11.8091
0.00176897,0.00357317,0.0212553,1,191,63.1836,11.9859
0.00106955,0.00204568,0.0129757,1,188,63.1836,11.2873
0.0017818,0.00317365,0.0195604,1,191,63.1836,11.0012
0.00155408,0.00299034,0.0192452,1,187,63.1836,11.2062
0.00176063,0.00304432,0.019262,1,186,63.1836,12.4869
0.00176209,0.003301,0.0211906,1,188,63.1836,11.8884
0.000964309,0.00170521,0.0127626,1,190,63.1836,11.1315
0.00177193,0.00312619,0.0212713,1,189,63.1836,11.1723
0.000909993,0.00126516,0.00789496,1,191,63.1836,11.9283
0.00180154,0.00316078,0.022167,1,192,63.1836,12.4704
0.00114554,0.00224833,0.0176984,1,193,63.1836,11.665
0.00178867,0.00315159,0.0211006,1,191,63.1836,11.99
0.000711756,0.00125813,0.0078698,1,191,63.1836,11.2372
0.000714058,0.00135977,0.00912159,1,190,63.1836,12.1424
0.00176613,0.00292824,0.0208362,1,180,63.1836,12.3007
0.000877069,0.00176566,0.0108626,1,188,63.1836,10.9375
0.0150064,0.00486073,0.0194815,1,234,63.1836,13.1577
0.000571044,0.000869413,0.00835049,1,187,63.1836,12.5771
0.00223939,0.0044044,0.027701,1,193,63.1836,11.858
0.00118229,0.00221238,0.0243799,1,190,63.1836,12.3907
0.00305882,0.0042716,0.0246749,1,188,63.1836,11.2875
0.000623745,0.00106182,0.00664782,1,190,63.1836,11.6584
0.00176301,0.00316428,0.0215272,1,191,63.1836,11.6489
0.000892976,0.00153378,0.0102156,1,195,63.1836,11.1707
0.00194765,0.003149,0.0190845,1,186,63.1836,11.1679
0.00177299,0.00328971,0.0205863,1,194,63.1836,12.7039
0.00125807,0.00238947,0.0144742,1,196,63.1836,10.6842
0.00186462,0.00317456,0.0194824,1,192,63.1836,11.212
0.000799963,0.00142647,0.0104715,1,190,63.1836,11.5902
0.00175268,0.00310502,0.00825746,1,185,63.1836,11.7393
0.00141801,0.00279816,0.0194314,1,189,63.1836,11.2418
0.00177634,0.00310648,0.0209443,1,188,63.1836,10.9443
0.00174679,0.00323031,0.0188456,1,186,63.1836,11.9541
0.00176837,0.00313148,0.0187495,1,190,63.1836,11.1129
0.00176903,0.0030829,0.0214416,1,188,63.1836,12.0555
0.00114636,0.00212201,0.0176249,1,193,63.1836,12.3886
0.000926319,0.00173564,0.0109166,1,197,63.1836,10.7555
0.0019852,0.0041511,0.0221525,1,190,63.1836,11.8029
0.000801147,0.00145189,0.00867362,1,192,63.1836,11.5113
0.00180915,0.00350486,0.0203265,1,184,63.1836,11.3206
0.00170746,0.00321667,0.0215544,1,191,63.1836,12.3248
0.00118549,0.00241538,0.0174014,1,190,63.1836,11.5061
0.000836128,0.00141936,0.00872855,1,193,63.1836,11.8636
0.00186113,0.00366664,0.00913996,1,195,63.1836,11.0703
0.00178812,0.00305932,0.0196266,1,186,63.1836,11.2208
0.00116731,0.00211508,0.0130414,1,192,63.1836,11.718
0.00178981,0.00320228,0.0187375,1,192,63.1836,11.3764
0.00184066,0.0031533,0.0215878,1,190,63.1836,11.793
0.00180301,0.00313146,0.0200552,1,191,63.1836,11.4834
0.000587454,0.00134968,0.00651541,1,186,63.1836,11.2891
0.00241309,0.00333142,0.0200527,1,191,58.1055,11.6455
0.000753254,0.00122946,0.00749961,1,193,58.1055,12.5083
0.00182091,0.00307539,0.0212965,1,188,58.1055,11.5302
0.00200105,0.00317903,0.0215093,1,189,58.1055,12.3206
0.00114368,0.00218224,0.0173666,1,190,58.1055,12.5116
0.00175738,0.00317607,0.018049,1,190,58.1055,11.2829
0.00180243,0.00309027,0.0214723,1,189,58.1055,12.0413
0.00184269,0.0030656,0.0210042,1,188,58.1055,11.7154
